image,style,item_gender,어울리는계절,적합한착용상황,핏평가,색깔,색감,분위기,멋있다,도시적이다,트렌디하다,세련되다,깔끔하다,화려하다,독특하다,무난하다,개방적이다,실용적이다,활동적이다,편안하다,발랄하다,여성적이다,남성적이다,부드럽다
W_12836_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,어두움,차가움,가벼움,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
W_12839_19_normcore_M.webp,normcore,남성,겨울,여행/휴가,헐렁함,어두움,차가움,무거움,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
W_12841_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
W_12843_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,어두움,따듯함,무거움,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
W_12845_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True
W_12846_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,밝음,따듯함,가벼움,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
W_12848_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,어두움,차가움,무거움,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
W_12849_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,무거움,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
W_12851_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
W_12852_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
W_12853_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
W_12854_19_normcore_M.webp,normcore,남성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
W_12855_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,어두움,차가움,가벼움,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,False
W_12858_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,따듯함,무거움,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True
W_12860_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
W_12861_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,어두움,차가움,가벼움,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
W_12868_19_normcore_M.webp,normcore,남성,봄/가을,출근,헐렁함,밝음,차가움,가벼움,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_12869_19_normcore_M.webp,normcore,남성,겨울,공식행사,헐렁함,어두움,차가움,무거움,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False
W_12870_19_normcore_M.webp,normcore,남성,여름,데이트,적당함,밝음,따듯함,가벼움,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
W_12871_19_normcore_M.webp,normcore,남성,겨울,데이트,헐렁함,밝음,따듯함,가벼움,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
W_12872_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,어두움,따듯함,무거움,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
W_12876_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,어두움,차가움,무거움,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False
W_12879_19_normcore_M.webp,normcore,남성,겨울,여행/휴가,헐렁함,어두움,차가움,가벼움,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
W_12885_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True
W_12888_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True
W_12889_19_normcore_M.webp,normcore,남성,봄/가을,공식행사,헐렁함,밝음,따듯함,무거움,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
W_12891_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False
W_12892_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,차가움,무거움,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
W_12893_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,어두움,차가움,무거움,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
W_12894_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,어두움,차가움,무거움,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
W_12895_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,무거움,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
W_12899_19_normcore_M.webp,normcore,남성,봄/가을,출근,헐렁함,어두움,차가움,가벼움,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
W_12905_19_normcore_M.webp,normcore,남성,봄/가을,기타,적당함,어두움,차가움,무거움,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
W_12908_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_12912_19_normcore_M.webp,normcore,남성,겨울,사교모임,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_12913_19_normcore_M.webp,normcore,남성,겨울,공식행사,헐렁함,밝음,차가움,무거움,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
W_12916_19_normcore_M.webp,normcore,남성,겨울,데이트,헐렁함,어두움,차가움,가벼움,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True
W_12918_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
W_14950_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
W_15084_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True
W_15101_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,따듯함,무거움,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False
W_15105_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
W_15107_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
W_15111_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
W_15121_19_normcore_M.webp,normcore,남성,겨울,출근,적당함,어두움,따듯함,무거움,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
W_15122_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,밝음,따듯함,무거움,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
W_15127_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,어두움,따듯함,무거움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
W_15166_19_normcore_M.webp,normcore,남성,봄/가을,기타,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
W_15189_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,어두움,따듯함,무거움,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False
W_15230_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,어두움,차가움,무거움,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
W_15245_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
W_15250_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,타이트함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
W_15256_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_15266_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,무거움,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
W_15318_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,어두움,차가움,가벼움,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
W_15323_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,어두움,차가움,무거움,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
W_15331_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
W_15354_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,어두움,차가움,무거움,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False
W_15360_19_normcore_M.webp,normcore,남성,겨울,사교모임,헐렁함,어두움,따듯함,가벼움,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
W_15392_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
W_15403_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
W_15408_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,무거움,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
W_15409_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,무거움,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
W_15410_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
